,FTAG,FTHG,Gameday,Season,TeamA,TeamH
13748,2,1,32.0,2010.0,VfB Stuttgar,Hoffenheim
13749,0,2,32.0,2010.0,Leverkusen,FC Köln
13750,1,0,32.0,2010.0,M´gladbach,Hannover
13751,1,4,32.0,2010.0,Schalke,B. München
13752,8,1,33.0,2010.0,B. München,St. Pauli
13753,2,1,33.0,2010.0,K´lautern,Wolfsburg
13754,1,2,33.0,2010.0,Hannover,VfB Stuttgar
13755,1,1,33.0,2010.0,Hamburg,Leverkusen
13756,3,1,33.0,2010.0,Mainz,Schalke
13757,0,2,33.0,2010.0,Dortmund,Bremen
13758,2,0,33.0,2010.0,FC Köln,Frankfurt
13759,0,2,33.0,2010.0,Freiburg,M´gladbach
13760,2,1,33.0,2010.0,Hoffenheim,Nürnberg
13761,1,2,34.0,2010.0,St. Pauli,Mainz
13762,1,1,34.0,2010.0,M´gladbach,Hamburg
13763,1,3,34.0,2010.0,Frankfurt,Dortmund
13764,1,3,34.0,2010.0,Nürnberg,Hannover
13765,3,1,34.0,2010.0,Wolfsburg,Hoffenheim
13766,1,2,34.0,2010.0,VfB Stuttgar,B. München
13767,1,0,34.0,2010.0,Leverkusen,Freiburg
13768,2,3,34.0,2010.0,Bremen,K´lautern
13769,1,2,34.0,2010.0,Schalke,FC Köln
13770,1,3,1.0,2011.0,Hamburg,Dortmund
13771,2,2,1.0,2011.0,Freiburg,Augsburg
13772,3,0,1.0,2011.0,Wolfsburg,FC Köln
13773,0,3,1.0,2011.0,Schalke,VfB Stuttgar
13774,1,2,1.0,2011.0,Hoffenheim,Hannover
13775,0,2,1.0,2011.0,K´lautern,Bremen
13776,1,0,1.0,2011.0,Nürnberg,Hertha BSC
13777,0,2,1.0,2011.0,Leverkusen,Mainz
13778,1,0,1.0,2011.0,M´gladbach,B. München
13779,1,0,2.0,2011.0,B. München,Wolfsburg
13780,0,1,2.0,2011.0,Dortmund,Hoffenheim
13781,2,1,2.0,2011.0,Mainz,Freiburg
13782,2,1,2.0,2011.0,Hannover,Nürnberg
13783,2,2,2.0,2011.0,Hertha BSC,Hamburg
13784,1,5,2.0,2011.0,FC Köln,Schalke
13785,1,1,2.0,2011.0,VfB Stuttgar,M´gladbach
13786,1,1,2.0,2011.0,Augsburg,K´lautern
13787,0,1,2.0,2011.0,Bremen,Leverkusen
13788,1,4,3.0,2011.0,Wolfsburg,M´gladbach
13789,1,0,3.0,2011.0,Leverkusen,VfB Stuttgar
13790,2,0,3.0,2011.0,Hoffenheim,Augsburg
13791,3,5,3.0,2011.0,Freiburg,Bremen
13792,0,5,3.0,2011.0,Hamburg,B. München
13793,0,2,3.0,2011.0,Nürnberg,Dortmund
13794,1,1,3.0,2011.0,K´lautern,FC Köln
13795,4,2,3.0,2011.0,Schalke,Mainz
13796,1,1,3.0,2011.0,Hertha BSC,Hannover
13797,0,1,4.0,2011.0,VfB Stuttgar,Hertha BSC
13798,2,1,4.0,2011.0,Bremen,Hoffenheim
13799,3,0,4.0,2011.0,B. München,K´lautern
13800,0,3,4.0,2011.0,Wolfsburg,Freiburg
13801,0,1,4.0,2011.0,Augsburg,Nürnberg
13802,4,3,4.0,2011.0,FC Köln,Hamburg
13803,0,0,4.0,2011.0,Dortmund,Leverkusen
13804,1,1,4.0,2011.0,Mainz,Hannover
13805,0,1,4.0,2011.0,M´gladbach,Schalke
13806,4,1,5.0,2011.0,Leverkusen,Augsburg
13807,0,3,5.0,2011.0,Hannover,VfB Stuttgar
13808,4,0,5.0,2011.0,Hoffenheim,Mainz
13809,0,7,5.0,2011.0,Freiburg,B. München
13810,2,1,5.0,2011.0,Hertha BSC,Dortmund
13811,0,1,5.0,2011.0,K´lautern,M´gladbach
13812,0,2,5.0,2011.0,Hamburg,Bremen
13813,2,1,5.0,2011.0,Nürnberg,FC Köln
13814,1,2,5.0,2011.0,Schalke,Wolfsburg
13815,2,1,6.0,2011.0,VfB Stuttgar,Freiburg
13816,4,1,6.0,2011.0,FC Köln,Leverkusen
13817,2,2,6.0,2011.0,Augsburg,Hertha BSC
13818,1,0,6.0,2011.0,M´gladbach,Hamburg
13819,1,3,6.0,2011.0,Wolfsburg,Hoffenheim
13820,1,1,6.0,2011.0,Bremen,Nürnberg
13821,1,3,6.0,2011.0,Mainz,K´lautern
13822,1,2,6.0,2011.0,Dortmund,Hannover
13823,2,0,6.0,2011.0,B. München,Schalke
13824,2,1,7.0,2011.0,Hamburg,VfB Stuttgar
13825,2,4,7.0,2011.0,Freiburg,Schalke
13826,0,0,7.0,2011.0,Hannover,Augsburg
13827,2,1,7.0,2011.0,Dortmund,Mainz
13828,0,1,7.0,2011.0,Nürnberg,M´gladbach
13829,0,1,7.0,2011.0,K´lautern,Wolfsburg
13830,0,3,7.0,2011.0,Leverkusen,B. München
13831,0,2,7.0,2011.0,Hoffenheim,FC Köln
13832,1,2,7.0,2011.0,Hertha BSC,Bremen
13833,2,0,8.0,2011.0,VfB Stuttgar,K´lautern
13834,0,0,8.0,2011.0,B. München,Hoffenheim
13835,0,1,8.0,2011.0,M´gladbach,Freiburg
13836,3,3,8.0,2011.0,Mainz,Nürnberg
13837,1,3,8.0,2011.0,Wolfsburg,Leverkusen
13838,0,4,8.0,2011.0,Augsburg,Dortmund
13839,0,3,8.0,2011.0,FC Köln,Hertha BSC
13840,2,3,8.0,2011.0,Bremen,Hannover
13841,2,1,8.0,2011.0,Schalke,Hamburg
13842,2,0,9.0,2011.0,Dortmund,Bremen
13843,2,2,9.0,2011.0,Leverkusen,M´gladbach
13844,1,2,9.0,2011.0,Nürnberg,Wolfsburg
13845,0,2,9.0,2011.0,Hoffenheim,VfB Stuttgar
13846,1,0,9.0,2011.0,Augsburg,Mainz
13847,0,4,9.0,2011.0,Hertha BSC,B. München
13848,2,1,9.0,2011.0,K´lautern,Schalke
13849,2,1,9.0,2011.0,Hamburg,Freiburg
13850,0,2,9.0,2011.0,Hannover,FC Köln
13851,1,1,10.0,2011.0,Bremen,Augsburg
13852,0,0,10.0,2011.0,Mainz,Hertha BSC
13853,0,1,10.0,2011.0,M´gladbach,Hoffenheim
13854,0,1,10.0,2011.0,Freiburg,K´lautern
13855,2,2,10.0,2011.0,VfB Stuttgar,Nürnberg
13856,0,5,10.0,2011.0,FC Köln,Dortmund
13857,1,1,10.0,2011.0,Wolfsburg,Hamburg
13858,1,0,10.0,2011.0,Schalke,Leverkusen
13859,1,2,10.0,2011.0,B. München,Hannover
13860,1,0,11.0,2011.0,Leverkusen,Freiburg
13861,1,3,11.0,2011.0,Hoffenheim,Schalke
13862,1,2,11.0,2011.0,Hannover,M´gladbach
13863,3,2,11.0,2011.0,Hertha BSC,Wolfsburg
13864,0,4,11.0,2011.0,Nürnberg,B. München
13865,1,1,11.0,2011.0,Dortmund,VfB Stuttgar
13866,3,1,11.0,2011.0,Bremen,Mainz
13867,0,3,11.0,2011.0,Augsburg,FC Köln
13868,1,1,11.0,2011.0,K´lautern,Hamburg
13869,1,3,12.0,2011.0,VfB Stuttgar,Mainz
13870,2,1,12.0,2011.0,M´gladbach,Hertha BSC
13871,1,1,12.0,2011.0,K´lautern,Hoffenheim
13872,2,1,12.0,2011.0,Freiburg,Nürnberg
13873,2,3,12.0,2011.0,FC Köln,Bremen
13874,1,5,12.0,2011.0,Wolfsburg,Dortmund
13875,2,2,12.0,2011.0,Hamburg,Leverkusen
13876,2,2,12.0,2011.0,Schalke,Hannover
13877,2,1,12.0,2011.0,B. München,Augsburg
13878,2,0,13.0,2011.0,Leverkusen,K´lautern
13879,2,2,13.0,2011.0,Hertha BSC,Freiburg
13880,0,5,13.0,2011.0,Bremen,M´gladbach
13881,0,4,13.0,2011.0,Nürnberg,Schalke
13882,1,4,13.0,2011.0,Hannover,Wolfsburg
13883,1,0,13.0,2011.0,Dortmund,B. München
13884,1,2,13.0,2011.0,Augsburg,VfB Stuttgar
13885,0,2,13.0,2011.0,Hoffenheim,Hamburg
13886,1,1,13.0,2011.0,Mainz,FC Köln
13887,3,0,14.0,2011.0,M´gladbach,FC Köln
13888,3,3,14.0,2011.0,Leverkusen,Hertha BSC
13889,0,2,14.0,2011.0,Schalke,Dortmund
13890,0,2,14.0,2011.0,Wolfsburg,Augsburg
13891,0,1,14.0,2011.0,K´lautern,Nürnberg
13892,1,1,14.0,2011.0,Freiburg,Hoffenheim
13893,1,1,14.0,2011.0,Hamburg,Hannover
13894,0,2,14.0,2011.0,VfB Stuttgar,Bremen
13895,2,3,14.0,2011.0,B. München,Mainz
13896,0,2,15.0,2011.0,Hoffenheim,Leverkusen
13897,1,1,15.0,2011.0,Dortmund,M´gladbach
13898,2,2,15.0,2011.0,Mainz,Wolfsburg
13899,1,1,15.0,2011.0,Hertha BSC,K´lautern
13900,1,1,15.0,2011.0,Hannover,Freiburg
13901,1,4,15.0,2011.0,Bremen,B. München
13902,2,2,15.0,2011.0,FC Köln,VfB Stuttgar
13903,0,2,15.0,2011.0,Nürnberg,Hamburg
13904,1,3,15.0,2011.0,Augsburg,Schalke
13905,2,1,16.0,2011.0,Schalke,Hertha BSC
13906,0,1,16.0,2011.0,M´gladbach,Augsburg
13907,0,4,16.0,2011.0,Freiburg,FC Köln
13908,2,0,16.0,2011.0,Hoffenheim,Nürnberg
13909,0,0,16.0,2011.0,Hamburg,Mainz
13910,1,4,16.0,2011.0,Wolfsburg,Bremen
13911,0,0,16.0,2011.0,Leverkusen,Hannover
13912,1,1,16.0,2011.0,K´lautern,Dortmund
13913,2,1,16.0,2011.0,B. München,VfB Stuttgar
13914,0,3,17.0,2011.0,FC Köln,B. München
13915,3,0,17.0,2011.0,Nürnberg,Leverkusen
13916,1,1,17.0,2011.0,Augsburg,Hamburg
13917,4,1,17.0,2011.0,Dortmund,Freiburg
13918,0,1,17.0,2011.0,VfB Stuttgar,Wolfsburg
13919,1,1,17.0,2011.0,Hertha BSC,Hoffenheim
13920,0,5,17.0,2011.0,Bremen,Schalke
13921,1,1,17.0,2011.0,Hannover,K´lautern
13922,0,1,17.0,2011.0,Mainz,M´gladbach
13923,1,3,18.0,2011.0,B. München,M´gladbach
13924,0,1,18.0,2011.0,Augsburg,Freiburg
13925,0,0,18.0,2011.0,Hannover,Hoffenheim
13926,1,3,18.0,2011.0,VfB Stuttgar,Schalke
13927,0,1,18.0,2011.0,FC Köln,Wolfsburg
13928,0,2,18.0,2011.0,Hertha BSC,Nürnberg
13929,0,0,18.0,2011.0,Bremen,K´lautern
13930,5,1,18.0,2011.0,Dortmund,Hamburg
13931,2,3,18.0,2011.0,Mainz,Leverkusen
13932,0,1,19.0,2011.0,Nürnberg,Hannover
13933,0,2,19.0,2011.0,Wolfsburg,B. München
13934,1,3,19.0,2011.0,Hoffenheim,Dortmund
13935,2,2,19.0,2011.0,K´lautern,Augsburg
13936,2,1,19.0,2011.0,Hamburg,Hertha BSC
13937,1,1,19.0,2011.0,Leverkusen,Bremen
13938,4,1,19.0,2011.0,Schalke,FC Köln
13939,1,3,19.0,2011.0,Freiburg,Mainz
13940,3,0,19.0,2011.0,M´gladbach,VfB Stuttgar
13941,2,0,20.0,2011.0,Dortmund,Nürnberg
13942,2,2,20.0,2011.0,Augsburg,Hoffenheim
13943,0,0,20.0,2011.0,M´gladbach,Wolfsburg
13944,2,2,20.0,2011.0,VfB Stuttgar,Leverkusen
13945,1,1,20.0,2011.0,Mainz,Schalke
13946,1,0,20.0,2011.0,Hannover,Hertha BSC
13947,1,1,20.0,2011.0,B. München,Hamburg
13948,2,2,20.0,2011.0,Bremen,Freiburg
13949,1,0,20.0,2011.0,FC Köln,K´lautern
13950,2,3,21.0,2011.0,Freiburg,Wolfsburg
13951,1,1,21.0,2011.0,Hoffenheim,Bremen
13952,1,1,21.0,2011.0,Hannover,Mainz
13953,0,5,21.0,2011.0,Hertha BSC,VfB Stuttgar
13954,0,2,21.0,2011.0,K´lautern,B. München
13955,0,1,21.0,2011.0,Leverkusen,Dortmund
13956,0,3,21.0,2011.0,Schalke,M´gladbach
13957,0,0,21.0,2011.0,Nürnberg,Augsburg
13958,1,0,21.0,2011.0,Hamburg,FC Köln
13959,1,1,22.0,2011.0,Mainz,Hoffenheim
13960,1,4,22.0,2011.0,Augsburg,Leverkusen
13961,2,1,22.0,2011.0,M´gladbach,K´lautern
13962,1,2,22.0,2011.0,FC Köln,Nürnberg
13963,3,1,22.0,2011.0,Bremen,Hamburg
13964,1,0,22.0,2011.0,Dortmund,Hertha BSC
13965,0,0,22.0,2011.0,B. München,Freiburg
13966,0,4,22.0,2011.0,Wolfsburg,Schalke
13967,2,4,22.0,2011.0,VfB Stuttgar,Hannover
13968,1,1,23.0,2011.0,Hamburg,M´gladbach
13969,0,4,23.0,2011.0,K´lautern,Mainz
13970,2,1,23.0,2011.0,Hoffenheim,Wolfsburg
13971,0,3,23.0,2011.0,Hertha BSC,Augsburg
13972,2,0,23.0,2011.0,Leverkusen,FC Köln
13973,1,4,23.0,2011.0,Freiburg,VfB Stuttgar
13974,1,0,23.0,2011.0,Nürnberg,Bremen
13975,0,2,23.0,2011.0,Schalke,B. München
13976,1,3,23.0,2011.0,Hannover,Dortmund
13977,0,1,24.0,2011.0,Bremen,Hertha BSC
13978,0,2,24.0,2011.0,B. München,Leverkusen
13979,1,2,24.0,2011.0,Schalke,Freiburg
13980,4,0,24.0,2011.0,VfB Stuttgar,Hamburg
13981,0,0,24.0,2011.0,Wolfsburg,K´lautern
13982,2,2,24.0,2011.0,Augsburg,Hannover
13983,1,2,24.0,2011.0,Mainz,Dortmund
13984,0,1,24.0,2011.0,M´gladbach,Nürnberg
13985,1,1,24.0,2011.0,FC Köln,Hoffenheim
13986,0,0,25.0,2011.0,K´lautern,VfB Stuttgar
13987,2,3,25.0,2011.0,Leverkusen,Wolfsburg
13988,1,7,25.0,2011.0,Hoffenheim,B. München
13989,1,2,25.0,2011.0,Nürnberg,Mainz
13990,0,1,25.0,2011.0,Hertha BSC,FC Köln
13991,0,0,25.0,2011.0,Freiburg,M´gladbach
13992,0,0,25.0,2011.0,Dortmund,Augsburg
13993,0,3,25.0,2011.0,Hannover,Bremen
13994,1,3,25.0,2011.0,Hamburg,Schalke
13995,2,1,26.0,2011.0,VfB Stuttgar,Hoffenheim
13996,2,1,26.0,2011.0,M´gladbach,Leverkusen
13997,3,1,26.0,2011.0,Wolfsburg,Nürnberg
13998,3,1,26.0,2011.0,Freiburg,Hamburg
13999,0,1,26.0,2011.0,Bremen,Dortmund
14000,1,2,26.0,2011.0,Mainz,Augsburg
14001,6,0,26.0,2011.0,B. München,Hertha BSC
14002,4,1,26.0,2011.0,Schalke,K´lautern
14003,1,4,26.0,2011.0,FC Köln,Hannover
14004,1,2,27.0,2011.0,Hamburg,Wolfsburg
14005,3,1,27.0,2011.0,Hertha BSC,Mainz
14006,2,1,27.0,2011.0,Hoffenheim,M´gladbach
14007,0,2,27.0,2011.0,K´lautern,Freiburg
14008,1,2,27.0,2011.0,Hannover,B. München
14009,1,1,27.0,2011.0,Augsburg,Bremen
14010,0,2,27.0,2011.0,Leverkusen,Schalke
14011,0,1,27.0,2011.0,Nürnberg,VfB Stuttgar
14012,6,1,27.0,2011.0,Dortmund,FC Köln
14013,4,4,28.0,2011.0,VfB Stuttgar,Dortmund
14014,1,0,28.0,2011.0,B. München,Nürnberg
14015,1,0,28.0,2011.0,Hamburg,K´lautern
14016,3,0,28.0,2011.0,Mainz,Bremen
14017,2,0,28.0,2011.0,Freiburg,Leverkusen
14018,1,2,28.0,2011.0,FC Köln,Augsburg
14019,4,1,28.0,2011.0,Wolfsburg,Hertha BSC
14020,1,2,28.0,2011.0,M´gladbach,Hannover
14021,1,1,28.0,2011.0,Schalke,Hoffenheim
14022,3,1,29.0,2011.0,Dortmund,Wolfsburg
14023,1,4,29.0,2011.0,Mainz,VfB Stuttgar
14024,2,2,29.0,2011.0,Nürnberg,Freiburg
14025,2,1,29.0,2011.0,Hoffenheim,K´lautern
14026,1,2,29.0,2011.0,Augsburg,B. München
14027,1,1,29.0,2011.0,Bremen,FC Köln
14028,0,0,29.0,2011.0,Hertha BSC,M´gladbach
14029,0,3,29.0,2011.0,Hannover,Schalke
14030,1,1,29.0,2011.0,Leverkusen,Hamburg
14031,2,2,30.0,2011.0,M´gladbach,Bremen
14032,0,4,30.0,2011.0,FC Köln,Mainz
14033,3,1,30.0,2011.0,VfB Stuttgar,Augsburg
14034,2,1,30.0,2011.0,Freiburg,Hertha BSC
14035,0,1,30.0,2011.0,B. München,Dortmund
14036,1,4,30.0,2011.0,Schalke,Nürnberg
14037,0,4,30.0,2011.0,Hamburg,Hoffenheim
14038,1,3,30.0,2011.0,K´lautern,Leverkusen
14039,0,2,30.0,2011.0,Wolfsburg,Hannover
14040,1,4,31.0,2011.0,Bremen,VfB Stuttgar
14041,3,3,31.0,2011.0,Hertha BSC,Leverkusen
14042,2,1,31.0,2011.0,Augsburg,Wolfsburg
14043,2,1,31.0,2011.0,Dortmund,Schalke
14044,2,0,31.0,2011.0,Nürnberg,K´lautern
14045,0,1,31.0,2011.0,Hannover,Hamburg
14046,0,0,31.0,2011.0,Mainz,B. München
14047,0,3,31.0,2011.0,FC Köln,M´gladbach
14048,0,0,31.0,2011.0,Hoffenheim,Freiburg
14049,0,0,32.0,2011.0,Wolfsburg,Mainz
14050,1,0,32.0,2011.0,Leverkusen,Hoffenheim
14051,2,1,32.0,2011.0,B. München,Bremen
14052,1,1,32.0,2011.0,Hamburg,Nürnberg
14053,2,1,32.0,2011.0,K´lautern,Hertha BSC
14054,1,1,32.0,2011.0,VfB Stuttgar,FC Köln
14055,0,2,32.0,2011.0,M´gladbach,Dortmund
14056,1,1,32.0,2011.0,Schalke,Augsburg
14057,0,0,32.0,2011.0,Freiburg,Hannover
14058,5,2,33.0,2011.0,Dortmund,K´lautern
14059,1,3,33.0,2011.0,Bremen,Wolfsburg
14060,0,1,33.0,2011.0,Hannover,Leverkusen
14061,0,0,33.0,2011.0,Mainz,Hamburg
14062,3,2,33.0,2011.0,Nürnberg,Hoffenheim
14063,0,2,33.0,2011.0,VfB Stuttgar,B. München
14064,1,4,33.0,2011.0,FC Köln,Freiburg
14065,0,0,33.0,2011.0,Augsburg,M´gladbach
14066,0,4,33.0,2011.0,Hertha BSC,Schalke
14067,4,1,34.0,2011.0,B. München,FC Köln
14068,3,2,34.0,2011.0,Schalke,Bremen
14069,0,1,34.0,2011.0,Hamburg,Augsburg
14070,0,4,34.0,2011.0,Freiburg,Dortmund
14071,1,2,34.0,2011.0,K´lautern,Hannover
14072,1,3,34.0,2011.0,Hoffenheim,Hertha BSC
14073,2,3,34.0,2011.0,Wolfsburg,VfB Stuttgar
14074,3,0,34.0,2011.0,M´gladbach,Mainz
14075,4,1,34.0,2011.0,Leverkusen,Nürnberg
14076,1,2,1.0,2012.0,Bremen,Dortmund
14077,3,0,1.0,2012.0,B. München,Fürth
14078,1,0,1.0,2012.0,Nürnberg,Hamburg
14079,2,0,1.0,2012.0,Düsseldorf,Augsburg
14080,1,1,1.0,2012.0,Mainz,Freiburg
14081,1,2,1.0,2012.0,Hoffenheim,M´gladbach
14082,1,2,1.0,2012.0,Leverkusen,Frankfurt
14083,1,0,1.0,2012.0,Wolfsburg,VfB Stuttgar
14084,2,2,1.0,2012.0,Schalke,Hannover
14085,1,0,2.0,2012.0,Fürth,Mainz
14086,4,0,2.0,2012.0,Frankfurt,Hoffenheim
14087,1,1,2.0,2012.0,Dortmund,Nürnberg
14088,0,2,2.0,2012.0,Hamburg,Bremen
14089,0,2,2.0,2012.0,Freiburg,Leverkusen
14090,1,3,2.0,2012.0,Augsburg,Schalke
14091,0,0,2.0,2012.0,M´gladbach,Düsseldorf
14092,4,0,2.0,2012.0,Hannover,Wolfsburg
14093,1,6,2.0,2012.0,VfB Stuttgar,B. München
14094,0,0,3.0,2012.0,Wolfsburg,Augsburg
14095,2,3,3.0,2012.0,Bremen,Hannover
14096,0,0,3.0,2012.0,Düsseldorf,VfB Stuttgar
14097,3,2,3.0,2012.0,Nürnberg,M´gladbach
14098,1,3,3.0,2012.0,Mainz,B. München
14099,0,3,3.0,2012.0,Leverkusen,Dortmund
14100,2,0,3.0,2012.0,Schalke,Fürth
14101,3,5,3.0,2012.0,Hoffenheim,Freiburg
14102,2,3,3.0,2012.0,Hamburg,Frankfurt
14103,2,1,4.0,2012.0,Frankfurt,Nürnberg
14104,0,0,4.0,2012.0,Freiburg,Düsseldorf
14105,2,3,4.0,2012.0,Dortmund,Hamburg
14106,0,2,4.0,2012.0,Augsburg,Mainz
14107,1,1,4.0,2012.0,Fürth,Wolfsburg
14108,2,0,4.0,2012.0,B. München,Schalke
14109,1,1,4.0,2012.0,M´gladbach,Leverkusen
14110,2,2,4.0,2012.0,VfB Stuttgar,Bremen
14111,1,3,4.0,2012.0,Hannover,Hoffenheim
14112,3,3,5.0,2012.0,Dortmund,Frankfurt
14113,2,0,5.0,2012.0,Düsseldorf,Fürth
14114,0,3,5.0,2012.0,Mainz,Schalke
14115,0,3,5.0,2012.0,Wolfsburg,B. München
14116,2,2,5.0,2012.0,Hamburg,M´gladbach
14117,3,1,5.0,2012.0,Leverkusen,Augsburg
14118,2,1,5.0,2012.0,Bremen,Freiburg
14119,1,4,5.0,2012.0,Nürnberg,Hannover
14120,3,0,5.0,2012.0,Hoffenheim,VfB Stuttgar
14121,2,2,6.0,2012.0,Schalke,Düsseldorf
14122,0,1,6.0,2012.0,Hannover,Hamburg
14123,0,0,6.0,2012.0,Augsburg,Hoffenheim
14124,2,0,6.0,2012.0,VfB Stuttgar,Nürnberg
14125,2,0,6.0,2012.0,B. München,Bremen
14126,0,2,6.0,2012.0,Fürth,Leverkusen
14127,0,5,6.0,2012.0,M´gladbach,Dortmund
14128,1,2,6.0,2012.0,Freiburg,Frankfurt
14129,2,0,6.0,2012.0,Mainz,Wolfsburg
14130,1,3,7.0,2012.0,Bremen,Augsburg
14131,1,0,7.0,2012.0,Hamburg,Fürth
14132,0,1,7.0,2012.0,Düsseldorf,Mainz
14133,0,3,7.0,2012.0,Nürnberg,Freiburg
14134,0,3,7.0,2012.0,Wolfsburg,Schalke
14135,0,2,7.0,2012.0,Hoffenheim,B. München
14136,0,2,7.0,2012.0,Frankfurt,M´gladbach
14137,1,1,7.0,2012.0,Dortmund,Hannover
14138,2,2,7.0,2012.0,Leverkusen,VfB Stuttgar
14139,3,3,8.0,2012.0,Fürth,Hoffenheim
14140,5,0,8.0,2012.0,B. München,Düsseldorf
14141,1,3,8.0,2012.0,Hannover,Frankfurt
14142,2,0,8.0,2012.0,Freiburg,Wolfsburg
14143,2,2,8.0,2012.0,Mainz,Leverkusen
14144,2,1,8.0,2012.0,Schalke,Dortmund
14145,0,4,8.0,2012.0,M´gladbach,Bremen
14146,0,0,8.0,2012.0,Augsburg,Nürnberg
14147,1,0,8.0,2012.0,VfB Stuttgar,Hamburg
14148,2,0,9.0,2012.0,Hamburg,Augsburg
14149,0,1,9.0,2012.0,Nürnberg,Schalke
14150,4,1,9.0,2012.0,Wolfsburg,Düsseldorf
14151,1,1,9.0,2012.0,Bremen,Fürth
14152,0,3,9.0,2012.0,Hoffenheim,Mainz
14153,2,0,9.0,2012.0,Dortmund,Freiburg
14154,1,2,9.0,2012.0,Frankfurt,VfB Stuttgar
14155,2,1,9.0,2012.0,Leverkusen,B. München
14156,3,2,9.0,2012.0,M´gladbach,Hannover
14157,1,1,10.0,2012.0,Fürth,Frankfurt
14158,0,1,10.0,2012.0,Wolfsburg,Nürnberg
14159,0,2,10.0,2012.0,Augsburg,Hannover
14160,1,1,10.0,2012.0,Freiburg,M´gladbach
14161,0,0,10.0,2012.0,VfB Stuttgar,Dortmund
14162,2,3,10.0,2012.0,Schalke,Hoffenheim
14163,3,0,10.0,2012.0,B. München,Hamburg
14164,2,3,10.0,2012.0,Düsseldorf,Leverkusen
14165,1,2,10.0,2012.0,Mainz,Bremen
14166,1,2,11.0,2012.0,Nürnberg,Mainz
14167,1,1,11.0,2012.0,Hoffenheim,Düsseldorf
14168,3,1,11.0,2012.0,Dortmund,Augsburg
14169,0,0,11.0,2012.0,Hamburg,Freiburg
14170,1,2,11.0,2012.0,Bremen,Schalke
14171,0,2,11.0,2012.0,Frankfurt,B. München
14172,1,3,11.0,2012.0,Leverkusen,Wolfsburg
14173,4,2,11.0,2012.0,Hannover,VfB Stuttgar
14174,4,2,11.0,2012.0,M´gladbach,Fürth
14175,2,4,12.0,2012.0,Augsburg,Frankfurt
14176,0,1,12.0,2012.0,Mainz,Hamburg
14177,1,1,12.0,2012.0,B. München,Nürnberg
14178,2,1,12.0,2012.0,Freiburg,Hannover
14179,2,1,12.0,2012.0,VfB Stuttgar,M´gladbach
14180,1,3,12.0,2012.0,Fürth,Dortmund
14181,0,2,12.0,2012.0,Schalke,Leverkusen
14182,1,2,12.0,2012.0,Düsseldorf,Bremen
14183,3,1,12.0,2012.0,Wolfsburg,Hoffenheim
14184,0,2,13.0,2012.0,Hamburg,Düsseldorf
14185,2,1,13.0,2012.0,Dortmund,Mainz
14186,1,1,13.0,2012.0,Bremen,Wolfsburg
14187,1,1,13.0,2012.0,Frankfurt,Schalke
14188,0,5,13.0,2012.0,Hannover,B. München
14189,0,0,13.0,2012.0,Nürnberg,Fürth
14190,0,3,13.0,2012.0,VfB Stuttgar,Freiburg
14191,1,1,13.0,2012.0,M´gladbach,Augsburg
14192,2,1,13.0,2012.0,Leverkusen,Hoffenheim
14193,3,1,14.0,2012.0,Mainz,Frankfurt
14194,0,2,14.0,2012.0,Fürth,Hannover
14195,1,1,14.0,2012.0,Düsseldorf,Dortmund
14196,1,3,14.0,2012.0,Schalke,Hamburg
14197,1,2,14.0,2012.0,Augsburg,VfB Stuttgar
14198,0,2,14.0,2012.0,Wolfsburg,M´gladbach
14199,4,1,14.0,2012.0,Leverkusen,Bremen
14200,2,0,14.0,2012.0,B. München,Freiburg
14201,2,4,14.0,2012.0,Hoffenheim,Nürnberg
14202,0,4,15.0,2012.0,Frankfurt,Düsseldorf
14203,1,0,15.0,2012.0,VfB Stuttgar,Fürth
14204,1,1,15.0,2012.0,Freiburg,Augsburg
14205,1,2,15.0,2012.0,Hannover,Mainz
14206,0,1,15.0,2012.0,Nürnberg,Leverkusen
14207,1,1,15.0,2012.0,M´gladbach,Schalke
14208,1,1,15.0,2012.0,Dortmund,B. München
14209,4,1,15.0,2012.0,Bremen,Hoffenheim
14210,1,1,15.0,2012.0,Hamburg,Wolfsburg
14211,0,2,16.0,2012.0,Hoffenheim,Hamburg
14212,2,0,16.0,2012.0,B. München,Augsburg
14213,0,1,16.0,2012.0,Fürth,Freiburg
14214,0,2,16.0,2012.0,Düsseldorf,Nürnberg
14215,1,3,16.0,2012.0,Schalke,VfB Stuttgar
14216,3,2,16.0,2012.0,Wolfsburg,Dortmund
14217,1,4,16.0,2012.0,Bremen,Frankfurt
14218,0,2,16.0,2012.0,Mainz,M´gladbach
14219,2,3,16.0,2012.0,Leverkusen,Hannover
14220,1,1,17.0,2012.0,M´gladbach,B. München
14221,1,2,17.0,2012.0,Hannover,Düsseldorf
14222,1,1,17.0,2012.0,Augsburg,Fürth
14223,2,0,17.0,2012.0,Frankfurt,Wolfsburg
14224,0,3,17.0,2012.0,Hamburg,Leverkusen
14225,1,3,17.0,2012.0,VfB Stuttgar,Mainz
14226,3,1,17.0,2012.0,Freiburg,Schalke
14227,3,1,17.0,2012.0,Dortmund,Hoffenheim
14228,1,1,17.0,2012.0,Nürnberg,Bremen
14229,4,5,18.0,2012.0,Hannover,Schalke
14230,0,0,18.0,2012.0,Freiburg,Mainz
14231,0,0,18.0,2012.0,M´gladbach,Hoffenheim
14232,0,2,18.0,2012.0,VfB Stuttgar,Wolfsburg
